theta_pair,theta_country
0.009612431683825718,-0.0030307972818076575
0.009882488596453555,0.004380159811515066
0.008217201075135546,0.013626601381811503
0.00472190554326366,0.014517438405243699
0.009161592635870642,-0.021749797763226834
0.007635545272017471,0.0034444956378705763
0.009394219870837923,-0.009549963286970796
0.007881136495175559,-0.005162375494830602
0.008001728676736262,0.008877379924779301
0.011908137948579598,0.010516325011439656
0.004115383767631871,0.02519434405776037
0.006358018093200833,0.009826870783485684
0.010310731007575768,0.02024062372365136
0.007858523104504694,0.006918566151089594
0.009166639660404844,0.010271457861042754
0.010414924335110945,0.011823386865429933
0.008870926746055602,0.01179478046254658
0.009198290841361012,0.007038852764572729
0.008712162318759339,0.01643568202148216
0.010406573125591036,0.00740907538603151
0.009148159281841765,0.0165046855324656
0.01156725890383265,0.012670792933798506
0.007495588945288776,0.011852976695494675
0.004691390744185456,0.006503853180262344
0.007734702968059315,0.00022882748397549466
0.0061900137249591815,0.01451333072216282
0.005557655754394764,0.012809030711045744
0.006429003902488,0.010851058045243082
0.007961261306557735,0.004400939102114378
0.009890798837392946,-0.012538543824109136
0.005837612865692022,0.013658201120200811
0.007390659701096623,0.01567083179295674
0.0061770531823291215,0.007021578624346981
0.006936897770243459,0.004113077863881569
0.00587696108874797,-0.015660434996139613
0.008605356072740227,-0.002683114738970008
0.010615437555905155,0.022368803193190068
0.010935227401089232,0.020002258115599254
0.008179484295062402,0.011895166426514728
0.007015007239032732,-0.0036946357634219896
0.006301171575989879,0.0036449195968766617
0.009828481741087448,0.009889344620526618
0.009092838741827269,0.01679631646221903
0.00949370900848211,0.0038765733445231595
0.00728889651484077,0.007981647645329293
0.008002703476803664,0.011689158101025825
0.008004933799564969,-0.005202619586868442
0.008344428015293002,0.011203142700448383
0.009193422386807797,0.004334745114289894
0.0070012506752696714,0.009639634112504061
0.009389738276048309,-0.0020932391875345753
0.008558464501355565,0.015115390143366667
0.009228024244612295,-0.006230377737657221
0.009470003150197632,0.014122358526325901
0.009761622522223826,-0.004002034321049833
0.007759259839957096,-8.27204206641688e-05
0.006790837049013675,0.013419429362589514
0.005737711212208777,0.0056973843700177905
